Id,Category
533,14
534,15
535,6
536,45
537,46
538,0
539,19
540,20
541,22
542,21
543,46
544,45
545,2
546,2
547,0
548,5
549,11
550,11
551,13
552,12
553,13
554,13
555,13
556,15
557,0
558,19
559,20
560,22
561,21
562,24
563,2
564,25
565,11
566,2
567,2
568,27
569,28
570,29
571,29
572,0
573,32
574,32
575,32
576,32
577,32
578,32
579,32
580,32
581,32
582,32
583,33
584,35
585,36
586,37
587,39
588,40
589,11
590,12
591,42
592,42
593,43
594,44
595,15
596,46
597,45
598,0
599,5
600,11
601,11
602,11
603,13
604,12
605,13
606,0
607,0
608,0
609,19
610,20
611,21
612,24
613,2
614,25
615,11
616,12
617,42
618,12
619,44
620,15
621,46
622,45
623,4
624,1
625,2
626,5
627,5
628,0
629,19
630,19
631,20
632,21
633,24
634,2
635,25
636,26
637,26
638,27
639,27
640,27
641,28
642,29
643,29
644,29
645,29
646,29
647,0
648,32
649,32
650,32
651,32
652,32
653,32
654,32
655,32
656,32
657,32
658,32
659,32
660,32
661,32
662,33
663,0
664,0
665,36
666,37
667,39
668,11
669,11
670,42
671,43
672,44
673,15
674,46
675,0
676,36
677,14
678,37
679,37
680,37
681,39
682,1
683,1
684,2
685,0
686,5
687,7
688,2
689,10
690,11
691,13
692,12
693,13
694,13
695,0
696,19
697,20
698,22
699,21
700,24
701,2
702,25
703,11
704,2
705,2
706,27
707,2
708,2
709,28
710,29
711,29
712,29
713,0
714,32
715,32
716,32
717,32
718,32
719,32
720,32
721,32
722,32
723,33
724,45
725,46
726,0
727,0
728,1
729,2
730,2
731,5
732,2
733,11
734,13
735,13
736,13
737,14
738,15
739,2
740,24
741,25
742,26
743,26
744,26
745,17
746,29
747,28
748,29
749,29
750,30
751,34
752,34
753,32
754,32
755,32
756,32
757,32
758,32
759,32
760,32
761,0
762,36
763,37
764,37
765,38
766,39
767,39
768,11
769,44
770,44
771,44
772,15
773,45
774,46
775,2
776,24
777,25
778,0
779,1
780,2
781,3
782,5
783,2
784,11
785,13
786,12
787,13
788,13
789,15
790,2
791,24
792,25
793,26
794,26
795,2
796,11
797,17
798,28
799,29
800,29
801,30
802,34
803,34
804,32
805,32
806,32
807,32
808,32
809,32
810,32
811,33
812,0
813,36
814,37
815,37
816,39
817,39
818,39
819,11
820,12
821,44
822,44
823,15
824,45
825,46
826,0
827,1
828,2
829,5
830,11
831,17
832,13
833,13
834,0
835,24
836,25
837,0
838,2
839,2
840,27
841,27
842,29
843,30
844,32
845,34
846,32
847,32
848,32
849,33
850,0
851,36
852,37
853,37
854,39
855,39
856,11
857,12
858,42
859,12
860,44
861,44
862,44
863,15
864,45
865,46
866,11
867,13
868,13
869,15
870,32
871,34
872,32
873,32
874,32
875,33
876,0
877,1
878,2
879,5
880,11
881,13
882,13
883,13
884,2
885,24
886,25
887,11
888,26
889,2
890,27
891,27
892,29
893,30
894,34
895,34
896,32
897,32
898,32
899,33
900,0
901,36
902,37
903,37
904,39
905,39
906,12
907,12
908,42
909,17
910,12
911,44
912,44
913,15
914,45
915,46
916,1
917,1
918,2
919,5
920,2
921,11
922,12
923,13
924,13
925,15
926,24
927,2
928,25
929,11
930,11
931,2
932,2
933,27
934,27
935,27
936,28
937,29
938,14
939,30
940,34
941,34
942,32
943,32
944,32
945,32
946,32
947,0
948,36
949,37
950,38
951,39
952,11
953,11
954,12
955,42
956,43
957,44
958,14
959,15
960,45
961,46
962,4
963,1
964,2
965,24
966,2
967,25
968,26
969,11
970,2
971,2
972,27
973,27
974,27
975,28
976,29
977,14
978,30
979,11
980,11
981,12
982,42
983,43
984,44
985,14
986,15
987,45
988,46
989,4
990,1
991,2
992,5
993,2
994,17
995,17
996,13
997,13
998,15
999,24
1000,2
1001,25
1002,26
1003,11
1004,11
1005,2
1006,27
1007,27
1008,27
1009,28
1010,29
1011,29
1012,29
1013,34
1014,32
1015,32
1016,32
1017,32
1018,32
1019,32
1020,33
1021,36
1022,37
1023,39
1024,39
1025,11
1026,11
1027,12
1028,42
1029,43
1030,44
1031,15
1032,15
1033,45
1034,46
1035,1
1036,2
1037,5
1038,2
1039,0
1040,13
1041,13
1042,15
1043,0
1044,19
1045,19
1046,19
1047,20
1048,21
1049,6
1050,24
1051,2
1052,25
1053,11
1054,26
1055,2
1056,27
1057,27
1058,27
1059,28
1060,29
1061,29
1062,30
1063,32
1064,34
1065,34
1066,32
1067,32
1068,32
1069,32
1070,32
1071,33
1072,36
1073,37
1074,37
1075,0
1076,11
1077,11
1078,12
1079,44
1080,15
1081,45
1082,46
1083,1
1084,2
1085,5
1086,2
1087,17
1088,13
1089,13
1090,15
1091,0
1092,19
1093,19
1094,19
1095,20
1096,21
1097,6
1098,24
1099,2
1100,25
1101,32
1102,34
1103,34
1104,32
1105,32
1106,32
1107,32
1108,32
1109,33
1110,36
1111,37
1112,37
1113,17
1114,17
1115,11
1116,12
1117,44
1118,15
1119,45
1120,46
1121,1
1122,2
1123,5
1124,2
1125,17
1126,13
1127,13
1128,15
1129,0
1130,19
1131,19
1132,19
1133,20
1134,21
1135,0
1136,24
1137,2
1138,25
1139,11
1140,26
1141,2
1142,27
1143,27
1144,27
1145,28
1146,29
1147,29
1148,30
1149,32
1150,34
1151,34
1152,32
1153,32
1154,32
1155,32
1156,32
1157,33
1158,36
1159,37
1160,37
1161,17
1162,17
1163,11
1164,12
1165,44
1166,15
1167,45
1168,46
1169,1
1170,2
1171,5
1172,2
1173,17
1174,17
1175,13
1176,13
1177,19
1178,19
1179,19
1180,20
1181,21
1182,2
1183,24
1184,25
1185,11
1186,26
1187,2
1188,27
1189,28
1190,28
1191,29
1192,29
1193,29
1194,34
1195,32
1196,33
1197,32
1198,33
1199,36
1200,37
1201,39
1202,11
1203,11
1204,44
1205,15
1206,15
1207,45
1208,46
1209,1
1210,2
1211,5
1212,2
1213,0
1214,17
1215,13
1216,15
1217,19
1218,19
1219,19
1220,20
1221,21
1222,2
1223,24
1224,25
1225,11
1226,26
1227,2
1228,27
1229,28
1230,28
1231,29
1232,14
1233,30
1234,34
1235,32
1236,32
1237,32
1238,33
1239,36
1240,37
1241,39
1242,10
1243,11
1244,44
1245,14
1246,15
1247,45
1248,46
1249,1
1250,2
1251,5
1252,2
1253,17
1254,17
1255,13
1256,15
1257,19
1258,19
1259,19
1260,20
1261,21
1262,2
1263,24
1264,25
1265,11
1266,26
1267,2
1268,27
1269,28
1270,28
1271,29
1272,29
1273,29
1274,36
1275,37
1276,39
1277,10
1278,11
1279,44
1280,15
1281,15
1282,45
1283,46
